RAW	190709	005341	315172	03
GEOM1	00.05	00.08	19.475897	0.150010	55.224692	0.149994	24.86	19.07	59.86	28.73	00.00	-2
GEOM2	00.15	00.21	19.475923	0.149378	55.224716	0.149412	14.71	35.95	316.37	155.91	0000.127	0007.574	00.00	-3
LDF	19.384849	0.054198	55.456051	0.148898	0068682.5	0020336.4	02.68	01.03	00
GLDF	00.04	00.07	19.388289	0.048119	55.227751	0.152001	24.75	15.81	61.47	22.14	0064865.1	0044471.1	02.71	01.56	00
0472	01	04.04429	04.04429	01.65	01.12	-0.52	30.05	-0.03
0576	01	00.85247	00.85247	01.22	02.97	01.05	37.01	-0.02
0673	01	02.66920	02.66920	01.70	02.43	02.92	31.83	-0.04
0977	04	00.35010	00.34511	12.46	22.80	07.92	38.89	-0.09
0977	01	06.89562	06.89062	00.99	00.65	07.92	38.89	-0.09
0878	03	02.08882	02.08882	07.04	04.52	06.34	40.13	-0.02
0876	02	06.07640	06.07640	01.28	01.63	06.27	37.12	-0.05
0776	04	00.01702	00.02202	02.12	00.73	04.49	37.09	-0.04
0877	04	00.00000	00.00000	06.11	09.63	06.20	38.86	-0.05
1073	01	08.96621	08.97121	02.52	01.60	09.86	32.00	-0.03
0474	01	07.53980	07.53481	00.97	00.75	-0.59	33.51	-0.01
