RAW	190911	135038	205133	10
GEOM1	04.44	00.10	16.433618	0.149530	49.821352	0.148585	13.83	01.70	121.79	09.57	09.72	05
GEOM2	04.37	00.10	16.422617	0.149276	49.812899	0.147197	13.81	01.27	122.91	07.54	0008.995	0002.809	20.08	04
LDF	18.173492	0.086757	49.746762	0.059649	3126579076.0	191699692.5	282356.09	426.23	07
GLDF	04.19	00.08	17.113854	0.071847	49.007620	0.076639	12.97	01.46	117.23	09.11	1755556463.1	178077324.0	148137.81	694.53	14
0772	03	02.84729	02.75735	1841.77	2079.83	04.71	30.23	-0.02
0574	04	04.81006	04.79007	505.29	559.36	01.13	33.54	-0.04
0576	04	06.38445	06.36946	98.72	80.60	01.05	37.01	-0.02
0673	02	01.98585	01.96087	5001.25	5453.26	02.92	31.83	-0.04
0674	03	01.98211	02.05706	15717.68	17099.99	02.84	33.58	-0.04
0575	01	04.35523	04.33025	00.84	00.67	01.13	35.27	-0.03
0575	04	05.30458	05.31458	388.27	503.87	01.13	35.27	-0.03
0675	02	01.86859	01.71869	18754.48	20563.59	02.84	35.32	-0.04
0777	02	04.54645	04.51647	00.35	03.13	04.48	38.84	-0.02
0777	04	05.51580	05.59575	365.27	427.06	04.48	38.84	-0.02
0977	04	08.03745	08.01246	13.04	28.65	07.92	38.89	-0.09
0876	02	01.31346	01.28848	7930.52	9150.53	06.27	37.12	-0.05
0873	02	00.00000	00.00000	38965.64	44047.21	06.42	31.99	-0.03
0973	03	02.85938	02.80442	3428.25	3751.86	08.07	31.96	-0.03
1075	04	04.03228	04.01230	197.08	201.48	09.78	35.47	-0.10
1076	02	09.05689	08.93697	05.68	05.76	09.70	37.20	-0.12
0976	02	04.34366	04.35365	715.03	764.60	07.99	37.16	-0.09
0974	03	01.68731	01.77725	13679.29	15135.85	08.06	33.70	-0.06
0877	04	06.45275	06.41778	200.43	202.43	06.20	38.86	-0.05
0676	03	04.10283	04.14280	2804.22	3094.62	02.77	37.09	-0.03
0975	01	00.41139	00.38641	00.87	01.03	07.99	35.38	-0.08
0975	03	02.17020	02.10025	4780.69	5319.67	07.99	35.38	-0.08
0972	02	05.72867	05.64872	146.71	179.58	08.14	30.22	00.02
1073	02	05.61150	05.58652	150.47	161.16	09.86	32.00	-0.03
1072	02	08.43269	08.40771	04.61	07.81	09.86	30.29	00.00
0573	03	06.46533	06.44535	170.01	235.78	01.13	31.81	-0.04
0872	04	03.42324	03.50318	939.81	1139.20	06.35	30.23	00.01
0672	04	04.33594	04.30596	547.21	521.35	02.92	30.12	-0.04
0475	04	06.88080	06.85582	01.71	01.85	-0.66	35.24	-0.01
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
0000	00	00.00000	00.00000	00.00	00.00	00.00	00.00	00.00
