RAW	190602	100455	984280	03
GEOM1	03.53	00.11	19.310115	0.149993	55.841008	0.149997	35.48	05.50	359.96	11.43	00.00	-2
GEOM2	03.60	13.26	19.310125	0.149999	55.841011	0.150019	36.51	154.05	02.82	370.84	0001.171	0420.972	00.00	-3
LDF	19.223849	0.105418	55.871251	0.167186	0019246.4	0012468.9	01.69	02.48	00
GLDF	03.48	00.09	19.222717	0.096096	55.926586	0.196402	33.44	05.33	05.41	12.02	0028318.0	0025826.4	01.99	03.22	00
0774	01	09.74434	09.74434	00.50	00.55	04.56	33.62	-0.05
0674	01	03.72577	03.72077	01.77	04.05	02.84	33.58	-0.04
0575	01	09.66951	09.66951	01.13	02.73	01.13	35.27	-0.03
0977	04	04.19540	04.19041	03.03	02.58	07.92	38.89	-0.09
0978	04	04.23072	04.23072	04.70	03.68	07.91	40.63	-0.05
0878	02	01.32822	01.32822	04.68	03.95	06.34	40.13	-0.02
0877	04	03.12773	03.13273	06.62	07.06	06.20	38.86	-0.05
0975	01	03.81627	03.82127	02.38	00.78	07.99	35.38	-0.08
0672	01	00.79608	00.79608	02.33	01.68	02.92	30.12	-0.04
0572	01	00.00000	00.00000	01.55	01.69	01.20	30.14	-0.04
